Id,WnvPresent
1,0.24409411360845007
2,0.21985349553248
3,0.2667918196251114
4,0.197900878081881
5,0.1917412222848818
6,0.17603809650149188
7,0.2667918196251114
8,0.10520065567225101
9,0.23555344349886
10,0.2113128254341495
11,0.25825114945409733
12,0.1893602079369562
13,0.1832005521779663
14,0.1674974264243744
15,0.25825114945409733
16,0.096659985564583
17,0.25105847048019453
18,0.2268178523976134
19,0.2737561765013953
20,0.2048652351404583
21,0.1987055793163591
22,0.1830024536646676
23,0.2737561765013953
24,0.11216501285114999
25,0.2426189933609482
26,0.2183783752965316
27,0.2653166993356232
28,0.1964257578599681
29,0.1902661020826125
30,0.1745629763326187
31,0.2653166993356232
32,0.103725535491825
33,0.2136695215935819
34,0.1894289035095829
35,0.2363672272844724
36,0.1674762852028268
37,0.16131662947045422
38,0.14561350390142902
39,0.2363672272844724
40,0.07477606294457997
41,0.2480149435179383
42,0.2237743254390972
43,0.2707126495323852
44,0.201821708249549
45,0.195662052412423
46,0.179958926795668
47,0.2707126495323852
48,0.10912148597749696
49,0.25259800739099536
50,0.2283573892937276
51,0.2752957134587695
52,0.2064047720122198
53,0.2002451161500308
54,0.18454199051122688
55,0.2752957134587695
56,0.113704549714848
57,0.2468885040474027
58,0.2226478859754763
59,0.2695862100329413
60,0.2006952686136795
61,0.1945356128122535
62,0.17883248710436128
63,0.2695862100329413
64,0.107995046272818
65,0.230560835578665
66,0.2063202175093966
67,0.2532585415251021
68,0.1843675999204524
69,0.1782079441781782
70,0.16250481839780212
71,0.2532585415251021
72,0.09166737752238502
73,0.2142688407045274
74,0.19002822262553232
75,0.2369665464453164
76,0.1680756044271953
77,0.16191594870416348
78,0.14621282306383399
79,0.2369665464453164
80,0.07537538209206301
81,0.2333201674898295
82,0.2090795494173442
83,0.2560178734583374
84,0.187126931881755
85,0.18096727613613228
86,0.1652641503394663
87,0.2560178734583374
88,0.09442670947046697
89,0.2376216080128327
90,0.2133809899510589
91,0.260319314007003
92,0.1914283724270217
93,0.1852687166640257
94,0.16956559084856748
95,0.260319314007003
96,0.098728150000125
97,0.2177474128169846
98,0.1935067947431509
99,0.24044511867830573
100,0.17155417685575358
101,0.16539452112741582
102,0.14969139542695697
103,0.24044511867830573
104,0.07885395446721699
105,0.2073200259638566
106,0.1830794078806223
107,0.2300177316694793
108,0.16112678929633512
109,0.15496713355832598
110,0.139264007939225
111,0.2300177316694793
112,0.06842656698379002
113,0.2094016077463813
114,0.1851609896634882
115,0.232099313447962
116,0.1632083711173011
117,0.1570487153864849
118,0.141345589755566
119,0.232099313447962
120,0.07050814880737699
121,0.2450700641661645
122,0.2208294460834497
123,0.2677677702054787
124,0.1988768288066751
125,0.1927171729802417
126,0.1770140472797404
127,0.2677677702054787
128,0.10617660646157698
129,0.2252967818877643
130,0.2010561638192164
131,0.24799448783967343
132,0.1791035461757584
133,0.1729438904458894
134,0.1572407646600435
135,0.24799448783967343
136,0.08640332375860701
137,0.21485305266493498
138,0.1906124345888408
139,0.2375507584691298
140,0.1686598165330174
141,0.1625001608099486
142,0.146797035132649
143,0.2375507584691298
144,0.07595959415781603
145,0.2261636384128742
146,0.201923020345186
147,0.24886134436089305
148,0.1799704027049088
149,0.1738107469756563
150,0.158107621187352
151,0.24886134436089305
152,0.08727018029108
153,0.2324852433438414
154,0.2082446252716973
155,0.2551829493109192
156,0.1862920077112173
157,0.1801323519668511
158,0.1644292261637218
159,0.2551829493109192
160,0.093591785294284
161,0.2430332419258009
162,0.2187926238585428
163,0.2657309479056034
164,0.1968400064031618
165,0.1906803506258931
166,0.1749772248577636
167,0.2657309479056034
168,0.10413978401799201
169,0.2378749682179477
170,0.2136343501633207
171,0.2605726741768698
172,0.191681732727851
173,0.1855220769530338
174,0.1698189512344952
175,0.2605726741768698
176,0.09898151038306302
177,0.2296367229999384
178,0.2053961049311689
179,0.2523344289271926
180,0.1834434873537932
181,0.1772838316085774
182,0.1615807058717617
183,0.2523344289271926
184,0.090743264992945
185,0.24354225159748685
186,0.2193016335189439
187,0.2662399576237912
188,0.197349016191104
189,0.1911893603826278
190,0.17548623465576668
191,0.2662399576237912
192,0.10464879382963099
193,0.2407179311310736
194,0.21647731306285561
195,0.2634156371447927
196,0.1945246956547986
197,0.1883650398707165
198,0.1726619141000684
199,0.2634156371447927
200,0.10182447326209801
201,0.2409228143090602
202,0.2166821962488738
203,0.2636205202933325
204,0.1947295788027793
205,0.1885699230312676
206,0.1728667972623582
207,0.2636205202933325
208,0.10202935641816699
209,0.2055234531688861
210,0.18128283508348492
211,0.228221158825755
212,0.15933021625531668
213,0.1531705605184315
214,0.13746743490347602
215,0.228221158825755
216,0.06662999396147698
217,0.2424706278703238
218,0.21823000979317309
219,0.2651683338992782
220,0.196277392351275
221,0.1901177365511156
222,0.1744146107659886
223,0.2651683338992782
224,0.10357716993830202
225,0.2380863479088858
226,0.2138457298452375
227,0.2607840539017329
228,0.1918931123809379
229,0.1857334566141852
230,0.1700303308254414
231,0.2607840539017329
232,0.09919288997404699
233,0.2380664713392044
234,0.2138258532785027
235,0.26076417732059143
236,0.1918732357992092
237,0.185713580035483
238,0.1700104542496162
239,0.26076417732059143
240,0.09917301339680401
241,0.2300893580915757
242,0.2058487400241476
243,0.25278706404769147
244,0.1838961224408028
245,0.1777364667036396
246,0.1620333409099968
247,0.25278706404769147
248,0.091195900030445
249,0.2246701018283049
250,0.2004294837562258
251,0.2473678077180478
252,0.178476866057286
253,0.17231721031965308
254,0.1566140846122954
255,0.2473678077180478
256,0.085776643698207
257,0.261333691213469
258,0.23709307311000571
259,0.2840313972662874
260,0.2151404560788542
261,0.2089808001635825
262,0.1932776747170227
263,0.2840313972662874
264,0.122440233936332
265,0.2671705218894435
266,0.2429299037843336
267,0.2898682280223784
268,0.2209772869260339
269,0.21481763086221078
270,0.1991145055772011
271,0.2898682280223784
272,0.128277064860254
273,0.2781549492037594
274,0.25391433111720063
275,0.3008526553051426
276,0.2319617144283482
277,0.2258020582087803
278,0.21009893332002388
279,0.3008526553051426
280,0.139261492699809
281,0.2253246589121265
282,0.2010840408433671
